Java HotSpot(TM) 64-Bit Server VM (25.171-b11) for windows-amd64 JRE (1.8.0_171-b11), built on Mar 28 2018 16:06:12 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 8275748k(4083312k free), swap 16664356k(10047336k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:InitialTenuringThreshold=1 -XX:MaxHeapSize=536870912 -XX:MaxNewSize=1048576 -XX:MaxTenuringThreshold=1 -XX:NewSize=1048576 -XX:PretenureSizeThreshold=50 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
3.899: [GC (Allocation Failure) 3.899: [DefNew: 959K->64K(960K), 0.0012642 secs] 304060K->303423K(524224K), 0.0012887 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.902: [GC (Allocation Failure) 3.902: [DefNew: 960K->64K(960K), 0.0012994 secs] 304348K->303722K(524224K), 0.0013389 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.907: [GC (Allocation Failure) 3.907: [DefNew: 960K->63K(960K), 0.0014033 secs] 304645K->304025K(524224K), 0.0014428 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.910: [GC (Allocation Failure) 3.910: [DefNew: 959K->63K(960K), 0.0012172 secs] 304958K->304314K(524224K), 0.0012389 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.915: [GC (Allocation Failure) 3.915: [DefNew: 959K->63K(960K), 0.0012508 secs] 305245K->304602K(524224K), 0.0012903 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.920: [GC (Allocation Failure) 3.920: [DefNew: 959K->63K(960K), 0.0012444 secs] 305536K->304891K(524224K), 0.0012836 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.922: [GC (Allocation Failure) 3.922: [DefNew: 959K->64K(960K), 0.0013831 secs] 305822K->305179K(524224K), 0.0014131 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.927: [GC (Allocation Failure) 3.927: [DefNew: 960K->64K(960K), 0.0012666 secs] 306112K->305467K(524224K), 0.0012907 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.930: [GC (Allocation Failure) 3.930: [DefNew: 960K->63K(960K), 0.0012587 secs] 306393K->305775K(524224K), 0.0012978 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.933: [GC (Allocation Failure) 3.933: [DefNew: 959K->63K(960K), 0.0016597 secs] 306699K->306093K(524224K), 0.0017094 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
3.938: [GC (Allocation Failure) 3.938: [DefNew: 959K->63K(960K), 0.0016683 secs] 307012K->306421K(524224K), 0.0017398 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.941: [GC (Allocation Failure) 3.941: [DefNew: 959K->64K(960K), 0.0011623 secs] 307354K->306711K(524224K), 0.0011848 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.945: [GC (Allocation Failure) 3.945: [DefNew: 960K->64K(960K), 0.0011559 secs] 307640K->307000K(524224K), 0.0011958 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.948: [GC (Allocation Failure) 3.948: [DefNew: 960K->64K(960K), 0.0012132 secs] 307936K->307277K(524224K), 0.0012516 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.951: [GC (Allocation Failure) 3.951: [DefNew: 960K->63K(960K), 0.0012709 secs] 308209K->307562K(524224K), 0.0013088 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.955: [GC (Allocation Failure) 3.955: [DefNew: 959K->64K(960K), 0.0014712 secs] 308483K->307876K(524224K), 0.0015155 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.958: [GC (Allocation Failure) 3.958: [DefNew: 960K->63K(960K), 0.0014566 secs] 308798K->308196K(524224K), 0.0015000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.962: [GC (Allocation Failure) 3.962: [DefNew: 959K->63K(960K), 0.0012938 secs] 309127K->308488K(524224K), 0.0013329 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.966: [GC (Allocation Failure) 3.966: [DefNew: 959K->63K(960K), 0.0013073 secs] 309408K->308813K(524224K), 0.0013472 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
3.969: [GC (Allocation Failure) 3.969: [DefNew: 959K->64K(960K), 0.0011872 secs] 309742K->309103K(524224K), 0.0012255 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.973: [GC (Allocation Failure) 3.974: [DefNew: 960K->64K(960K), 0.0013926 secs] 310023K->309445K(524224K), 0.0014270 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.979: [GC (Allocation Failure) 3.979: [DefNew: 960K->63K(960K), 0.0012085 secs] 310384K->309721K(524224K), 0.0012314 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.981: [GC (Allocation Failure) 3.981: [DefNew: 959K->63K(960K), 0.0021740 secs] 310654K->310006K(524224K), 0.0022147 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
3.986: [GC (Allocation Failure) 3.987: [DefNew: 959K->63K(960K), 0.0014728 secs] 310931K->310302K(524224K), 0.0015218 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.991: [GC (Allocation Failure) 3.991: [DefNew: 959K->64K(960K), 0.0015510 secs] 311219K->310644K(524224K), 0.0016059 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.996: [GC (Allocation Failure) 3.996: [DefNew: 960K->63K(960K), 0.0012634 secs] 311571K->310948K(524224K), 0.0013033 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.000: [GC (Allocation Failure) 4.000: [DefNew: 959K->63K(960K), 0.0013262 secs] 311875K->311248K(524224K), 0.0013657 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.002: [GC (Allocation Failure) 4.002: [DefNew: 959K->63K(960K), 0.0013792 secs] 312179K->311545K(524224K), 0.0014025 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.007: [GC (Allocation Failure) 4.007: [DefNew: 959K->63K(960K), 0.0012535 secs] 312477K->311826K(524224K), 0.0012816 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.012: [GC (Allocation Failure) 4.012: [DefNew: 959K->63K(960K), 0.0012812 secs] 312755K->312119K(524224K), 0.0013369 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.015: [GC (Allocation Failure) 4.015: [DefNew: 959K->63K(960K), 0.0014080 secs] 313053K->312402K(524224K), 0.0014345 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.018: [GC (Allocation Failure) 4.018: [DefNew: 959K->63K(960K), 0.0011034 secs] 313340K->312680K(524224K), 0.0011291 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.021: [GC (Allocation Failure) 4.021: [DefNew: 959K->63K(960K), 0.0012235 secs] 313609K->312975K(524224K), 0.0012642 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.025: [GC (Allocation Failure) 4.025: [DefNew: 959K->63K(960K), 0.0013570 secs] 313900K->313277K(524224K), 0.0013954 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.030: [GC (Allocation Failure) 4.030: [DefNew: 959K->63K(960K), 0.0014961 secs] 314193K->313605K(524224K), 0.0015356 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.033: [GC (Allocation Failure) 4.033: [DefNew: 959K->64K(960K), 0.0013061 secs] 314537K->313894K(524224K), 0.0013298 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.037: [GC (Allocation Failure) 4.037: [DefNew: 960K->63K(960K), 0.0011563 secs] 314832K->314173K(524224K), 0.0011958 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.041: [GC (Allocation Failure) 4.041: [DefNew: 959K->64K(960K), 0.0012978 secs] 315101K->314481K(524224K), 0.0013361 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.044: [GC (Allocation Failure) 4.044: [DefNew: 960K->63K(960K), 0.0013266 secs] 315407K->314775K(524224K), 0.0013547 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
4.048: [GC (Allocation Failure) 4.048: [DefNew: 959K->63K(960K), 0.0014214 secs] 315696K->315082K(524224K), 0.0014708 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.052: [GC (Allocation Failure) 4.052: [DefNew: 959K->63K(960K), 0.0016071 secs] 316009K->315527K(524224K), 0.0016359 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.058: [GC (Allocation Failure) 4.058: [DefNew: 959K->63K(960K), 0.0014242 secs] 316446K->315838K(524224K), 0.0014637 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.062: [GC (Allocation Failure) 4.062: [DefNew: 959K->64K(960K), 0.0011797 secs] 316768K->316124K(524224K), 0.0012034 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.065: [GC (Allocation Failure) 4.065: [DefNew: 960K->64K(960K), 0.0012800 secs] 317057K->316410K(524224K), 0.0013207 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.069: [GC (Allocation Failure) 4.069: [DefNew: 960K->63K(960K), 0.0011658 secs] 317344K->316692K(524224K), 0.0011891 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.071: [GC (Allocation Failure) 4.071: [DefNew: 959K->63K(960K), 0.0012725 secs] 317627K->316971K(524224K), 0.0012982 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.077: [GC (Allocation Failure) 4.077: [DefNew: 959K->63K(960K), 0.0016395 secs] 317887K->317301K(524224K), 0.0016826 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.081: [GC (Allocation Failure) 4.081: [DefNew: 959K->63K(960K), 0.0011970 secs] 318236K->317586K(524224K), 0.0012215 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.083: [GC (Allocation Failure) 4.083: [DefNew: 959K->63K(960K), 0.0011741 secs] 318520K->317876K(524224K), 0.0011990 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.087: [GC (Allocation Failure) 4.087: [DefNew: 959K->64K(960K), 0.0011556 secs] 318807K->318164K(524224K), 0.0011777 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.091: [GC (Allocation Failure) 4.091: [DefNew: 960K->63K(960K), 0.0012417 secs] 319088K->318480K(524224K), 0.0012816 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.093: [GC (Allocation Failure) 4.093: [DefNew: 959K->63K(960K), 0.0013630 secs] 319415K->318759K(524224K), 0.0013863 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.097: [GC (Allocation Failure) 4.097: [DefNew: 959K->64K(960K), 0.0015605 secs] 319682K->319071K(524224K), 0.0015889 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.100: [GC (Allocation Failure) 4.100: [DefNew: 960K->64K(960K), 0.0012859 secs] 319992K->319378K(524224K), 0.0013116 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.105: [GC (Allocation Failure) 4.105: [DefNew: 960K->63K(960K), 0.0015854 secs] 320291K->319752K(524224K), 0.0016221 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.111: [GC (Allocation Failure) 4.111: [DefNew: 959K->63K(960K), 0.0012816 secs] 320682K->320051K(524224K), 0.0013073 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.113: [GC (Allocation Failure) 4.113: [DefNew: 959K->64K(960K), 0.0011654 secs] 320986K->320333K(524224K), 0.0011864 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.117: [GC (Allocation Failure) 4.117: [DefNew: 960K->64K(960K), 0.0012334 secs] 321259K->320636K(524224K), 0.0012725 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.122: [GC (Allocation Failure) 4.122: [DefNew: 960K->64K(960K), 0.0015044 secs] 321562K->320942K(524224K), 0.0015490 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.125: [GC (Allocation Failure) 4.125: [DefNew: 960K->63K(960K), 0.0012543 secs] 321873K->321231K(524224K), 0.0012796 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.129: [GC (Allocation Failure) 4.129: [DefNew: 959K->63K(960K), 0.0012851 secs] 322156K->321527K(524224K), 0.0013250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.132: [GC (Allocation Failure) 4.132: [DefNew: 959K->63K(960K), 0.0012440 secs] 322454K->321825K(524224K), 0.0012855 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.136: [GC (Allocation Failure) 4.136: [DefNew: 959K->64K(960K), 0.0013080 secs] 322748K->322125K(524224K), 0.0013483 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.141: [GC (Allocation Failure) 4.141: [DefNew: 960K->64K(960K), 0.0012642 secs] 323054K->322414K(524224K), 0.0012891 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.143: [GC (Allocation Failure) 4.143: [DefNew: 960K->63K(960K), 0.0013258 secs] 323347K->322698K(524224K), 0.0013669 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.148: [GC (Allocation Failure) 4.148: [DefNew: 959K->63K(960K), 0.0012721 secs] 323619K->323009K(524224K), 0.0013104 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.153: [GC (Allocation Failure) 4.153: [DefNew: 959K->63K(960K), 0.0012879 secs] 323942K->323295K(524224K), 0.0013278 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
4.156: [GC (Allocation Failure) 4.156: [DefNew: 959K->63K(960K), 0.0013922 secs] 324226K->323578K(524224K), 0.0014325 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.162: [GC (Allocation Failure) 4.162: [DefNew: 959K->64K(960K), 0.0011955 secs] 324506K->323870K(524224K), 0.0012219 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.164: [GC (Allocation Failure) 4.164: [DefNew: 960K->63K(960K), 0.0011382 secs] 324806K->324147K(524224K), 0.0011544 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.168: [GC (Allocation Failure) 4.168: [DefNew: 959K->64K(960K), 0.0011066 secs] 325083K->324436K(524224K), 0.0011279 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
4.172: [GC (Allocation Failure) 4.172: [DefNew: 960K->63K(960K), 0.0013159 secs] 325350K->324807K(524224K), 0.0013460 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.174: [GC (Allocation Failure) 4.174: [DefNew: 959K->64K(960K), 0.0012002 secs] 325744K->325089K(524224K), 0.0012196 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.178: [GC (Allocation Failure) 4.178: [DefNew: 960K->63K(960K), 0.0011295 secs] 326024K->325373K(524224K), 0.0011524 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.182: [GC (Allocation Failure) 4.182: [DefNew: 959K->63K(960K), 0.0010647 secs] 326311K->325649K(524224K), 0.0010840 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.184: [GC (Allocation Failure) 4.184: [DefNew: 959K->64K(960K), 0.0011374 secs] 326588K->325922K(524224K), 0.0011583 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
4.188: [GC (Allocation Failure) 4.188: [DefNew: 960K->63K(960K), 0.0010485 secs] 326856K->326197K(524224K), 0.0010706 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.190: [GC (Allocation Failure) 4.190: [DefNew: 959K->64K(960K), 0.0012986 secs] 327125K->326491K(524224K), 0.0013373 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.195: [GC (Allocation Failure) 4.195: [DefNew: 960K->63K(960K), 0.0012330 secs] 327427K->326775K(524224K), 0.0012559 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.199: [GC (Allocation Failure) 4.199: [DefNew: 959K->63K(960K), 0.0012215 secs] 327703K->327080K(524224K), 0.0012488 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.201: [GC (Allocation Failure) 4.278: [DefNew: 959K->63K(960K), 0.0017766 secs] 328011K->327372K(524224K), 0.0786646 secs] [Times: user=0.01 sys=0.00, real=0.08 secs] 
4.284: [GC (Allocation Failure) 4.284: [DefNew: 959K->63K(960K), 0.0018520 secs] 328283K->327718K(524224K), 0.0018983 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.289: [GC (Allocation Failure) 4.289: [DefNew: 959K->64K(960K), 0.0017845 secs] 328633K->328055K(524224K), 0.0018299 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.292: [GC (Allocation Failure) 4.292: [DefNew: 960K->63K(960K), 0.0013310 secs] 328988K->328338K(524224K), 0.0013705 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.297: [GC (Allocation Failure) 4.297: [DefNew: 959K->64K(960K), 0.0014708 secs] 329251K->328686K(524224K), 0.0015052 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.300: [GC (Allocation Failure) 4.300: [DefNew: 960K->63K(960K), 0.0012113 secs] 329622K->328972K(524224K), 0.0012334 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.303: [GC (Allocation Failure) 4.303: [DefNew: 959K->63K(960K), 0.0013029 secs] 329893K->329282K(524224K), 0.0013444 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.308: [GC (Allocation Failure) 4.308: [DefNew: 959K->63K(960K), 0.0014657 secs] 330200K->329601K(524224K), 0.0015079 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.311: [GC (Allocation Failure) 4.311: [DefNew: 959K->64K(960K), 0.0015087 secs] 330523K->329937K(524224K), 0.0015561 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.315: [GC (Allocation Failure) 4.315: [DefNew: 960K->64K(960K), 0.0012535 secs] 330874K->330209K(524224K), 0.0012776 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.317: [GC (Allocation Failure) 4.317: [DefNew: 960K->64K(960K), 0.0011986 secs] 331140K->330496K(524224K), 0.0012393 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.322: [GC (Allocation Failure) 4.322: [DefNew: 960K->64K(960K), 0.0013732 secs] 331418K->330808K(524224K), 0.0014163 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.327: [GC (Allocation Failure) 4.327: [DefNew: 960K->64K(960K), 0.0013981 secs] 331735K->331107K(524224K), 0.0014396 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.330: [GC (Allocation Failure) 4.330: [DefNew: 960K->63K(960K), 0.0016075 secs] 332029K->331413K(524224K), 0.0016510 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.335: [GC (Allocation Failure) 4.335: [DefNew: 959K->63K(960K), 0.0016482 secs] 332333K->331720K(524224K), 0.0017296 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.341: [GC (Allocation Failure) 4.341: [DefNew: 959K->63K(960K), 0.0021586 secs] 332623K->332112K(524224K), 0.0022451 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
4.344: [GC (Allocation Failure) 4.344: [DefNew: 959K->63K(960K), 0.0019820 secs] 333039K->332419K(524224K), 0.0020093 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.347: [GC (Allocation Failure) 4.348: [DefNew: 959K->63K(960K), 0.0011832 secs] 333353K->332700K(524224K), 0.0012045 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.350: [GC (Allocation Failure) 4.350: [DefNew: 959K->63K(960K), 0.0012318 secs] 333627K->333000K(524224K), 0.0012717 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.353: [GC (Allocation Failure) 4.353: [DefNew: 959K->64K(960K), 0.0012543 secs] 333931K->333292K(524224K), 0.0012958 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.356: [GC (Allocation Failure) 4.356: [DefNew: 960K->63K(960K), 0.0015328 secs] 334223K->333578K(524224K), 0.0015806 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
4.359: [GC (Allocation Failure) 4.359: [DefNew: 959K->63K(960K), 0.0013776 secs] 334501K->333904K(524224K), 0.0014242 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.364: [GC (Allocation Failure) 4.364: [DefNew: 959K->63K(960K), 0.0012097 secs] 334838K->334189K(524224K), 0.0012322 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.367: [GC (Allocation Failure) 4.367: [DefNew: 959K->63K(960K), 0.0013140 secs] 335118K->334478K(524224K), 0.0013547 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.370: [GC (Allocation Failure) 4.370: [DefNew: 959K->63K(960K), 0.0012930 secs] 335407K->334764K(524224K), 0.0013321 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.375: [GC (Allocation Failure) 4.375: [DefNew: 959K->64K(960K), 0.0016703 secs] 335680K->335174K(524224K), 0.0017387 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.378: [GC (Allocation Failure) 4.378: [DefNew: 960K->63K(960K), 0.0012516 secs] 336115K->335446K(524224K), 0.0012733 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.381: [GC (Allocation Failure) 4.381: [DefNew: 959K->64K(960K), 0.0012326 secs] 336376K->335743K(524224K), 0.0012717 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.384: [GC (Allocation Failure) 4.385: [DefNew: 960K->63K(960K), 0.0019168 secs] 336672K->336052K(524224K), 0.0019706 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.388: [GC (Allocation Failure) 4.388: [DefNew: 959K->63K(960K), 0.0014396 secs] 336966K->336402K(524224K), 0.0014677 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
4.393: [GC (Allocation Failure) 4.393: [DefNew: 959K->63K(960K), 0.0017466 secs] 337321K->336718K(524224K), 0.0018169 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.397: [GC (Allocation Failure) 4.397: [DefNew: 959K->63K(960K), 0.0014309 secs] 337642K->337019K(524224K), 0.0014562 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.401: [GC (Allocation Failure) 4.401: [DefNew: 959K->63K(960K), 0.0013728 secs] 337948K->337315K(524224K), 0.0014017 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.405: [GC (Allocation Failure) 4.405: [DefNew: 959K->63K(960K), 0.0015056 secs] 338246K->337601K(524224K), 0.0015696 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.408: [GC (Allocation Failure) 4.408: [DefNew: 959K->63K(960K), 0.0012915 secs] 338528K->337895K(524224K), 0.0013191 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.414: [GC (Allocation Failure) 4.414: [DefNew: 959K->63K(960K), 0.0012468 secs] 338818K->338204K(524224K), 0.0012863 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.418: [GC (Allocation Failure) 4.418: [DefNew: 959K->64K(960K), 0.0013535 secs] 339129K->338506K(524224K), 0.0013930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.420: [GC (Allocation Failure) 4.420: [DefNew: 960K->64K(960K), 0.0013479 secs] 339438K->338794K(524224K), 0.0013713 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.425: [GC (Allocation Failure) 4.425: [DefNew: 960K->63K(960K), 0.0012286 secs] 339726K->339081K(524224K), 0.0012519 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.428: [GC (Allocation Failure) 4.428: [DefNew: 959K->63K(960K), 0.0013041 secs] 340010K->339374K(524224K), 0.0013436 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.432: [GC (Allocation Failure) 4.432: [DefNew: 959K->64K(960K), 0.0013274 secs] 340299K->339676K(524224K), 0.0013701 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.437: [GC (Allocation Failure) 4.437: [DefNew: 960K->64K(960K), 0.0017359 secs] 340597K->339985K(524224K), 0.0018074 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.439: [GC (Allocation Failure) 4.439: [DefNew: 960K->63K(960K), 0.0014104 secs] 340909K->340289K(524224K), 0.0014396 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.444: [GC (Allocation Failure) 4.444: [DefNew: 959K->63K(960K), 0.0014206 secs] 341209K->340610K(524224K), 0.0014566 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.447: [GC (Allocation Failure) 4.447: [DefNew: 959K->64K(960K), 0.0012796 secs] 341541K->340896K(524224K), 0.0013017 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.452: [GC (Allocation Failure) 4.452: [DefNew: 960K->64K(960K), 0.0013282 secs] 341818K->341206K(524224K), 0.0013614 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.457: [GC (Allocation Failure) 4.457: [DefNew: 960K->63K(960K), 0.0012990 secs] 342140K->341488K(524224K), 0.0013254 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.459: [GC (Allocation Failure) 4.459: [DefNew: 959K->64K(960K), 0.0011974 secs] 342420K->341772K(524224K), 0.0012192 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.463: [GC (Allocation Failure) 4.463: [DefNew: 960K->63K(960K), 0.0011591 secs] 342705K->342053K(524224K), 0.0011800 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.467: [GC (Allocation Failure) 4.467: [DefNew: 959K->64K(960K), 0.0011872 secs] 342988K->342336K(524224K), 0.0012093 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.470: [GC (Allocation Failure) 4.470: [DefNew: 960K->63K(960K), 0.0016600 secs] 343265K->342646K(524224K), 0.0017406 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.474: [GC (Allocation Failure) 4.474: [DefNew: 959K->64K(960K), 0.0012472 secs] 343578K->342935K(524224K), 0.0012729 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.477: [GC (Allocation Failure) 4.477: [DefNew: 960K->63K(960K), 0.0012855 secs] 343874K->343212K(524224K), 0.0013246 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.480: [GC (Allocation Failure) 4.480: [DefNew: 959K->64K(960K), 0.0013136 secs] 344144K->343504K(524224K), 0.0013543 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.484: [GC (Allocation Failure) 4.484: [DefNew: 960K->63K(960K), 0.0017560 secs] 344424K->343823K(524224K), 0.0018046 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.487: [GC (Allocation Failure) 4.487: [DefNew: 959K->63K(960K), 0.0013325 secs] 344753K->344115K(524224K), 0.0013562 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.492: [GC (Allocation Failure) 4.492: [DefNew: 959K->63K(960K), 0.0012559 secs] 345041K->344417K(524224K), 0.0012958 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.497: [GC (Allocation Failure) 4.497: [DefNew: 959K->64K(960K), 0.0015198 secs] 345333K->344765K(524224K), 0.0015550 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
4.501: [GC (Allocation Failure) 4.501: [DefNew: 960K->63K(960K), 0.0016604 secs] 345688K->345081K(524224K), 0.0017071 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
